Day,Date,Last Price,Volume,SMAVG(15)
Mo,12/14/15,135.93,5.144M,4.176M
,,,,
Fr,12/11/15,134.57,5.334M,4.179M
Th,12/10/15,136.78,4.222M,4.14M
We,12/9/15,136.61,4.615M,4.135M
Tu,12/8/15,138.05,3.905M,4.015M
Mo,12/7/15,139.55,3.279M,4.034M
,,,,
Fr,12/4/15,140.43,4.572M,4.123M
Th,12/3/15,138.92,5.91M,4.132M
We,12/2/15,139.7,3.725M,3.949M
Tu,12/1/15,141.28,4.195M,4.002M
Mo,11/30/15,139.42,4.546M,4.26M
,,,,
Fr,11/27/15,138.46,1.416M,4.274M
We,11/25/15,138,3.238M,4.519M
Tu,11/24/15,138.6,3.408M,4.538M
Mo,11/23/15,138.46,5.138M,4.601M
,,,,
Fr,11/20/15,138.5,5.176M,4.513M
Th,11/19/15,136.74,4.754M,4.433M
We,11/18/15,135.82,4.149M,4.364M
Tu,11/17/15,133.82,2.815M,4.655M
Mo,11/16/15,133.71,4.191M,5.467M
,,,,
Fr,11/13/15,131.75,4.614M,5.421M
Th,11/12/15,133.04,4.701M,5.471M
We,11/11/15,135.02,3.165M,5.53M
Tu,11/10/15,135.47,4.521M,5.795M
Mo,11/9/15,135.31,8.076M,6.562M
,,,,
Fr,11/6/15,138.25,4.745M,6.554M
Th,11/5/15,139.89,5.097M,6.469M
We,11/4/15,141.63,3.517M,6.361M
Tu,11/3/15,141.88,4.349M,6.35M
Mo,11/2/15,140.37,3.822M,6.322M
,,,,
Fr,10/30/15,140.08,3.984M,6.282M
Th,10/29/15,140.55,3.71M,6.252M
We,10/28/15,140.83,8.511M,6.324M
Tu,10/27/15,137.86,15.009M,5.956M
Mo,10/26/15,143.66,3.489M,5.157M
,,,,
Fr,10/23/15,144.68,5.37M,5.266M
Th,10/22/15,144.09,5.583M,5.112M
We,10/21/15,140.92,7.135M,4.998M
Tu,10/20/15,140.64,16.026M,4.786M
Mo,10/19/15,149.22,7.955M,4.035M
,,,,
Fr,10/16/15,150.39,3.484M,3.792M
Th,10/15/15,150.09,3.476M,3.792M
We,10/14/15,150.01,3.353M,3.779M
Tu,10/13/15,149.62,3.916M,3.733M
Mo,10/12/15,151.14,3.228M,3.71M
,,,,
Fr,10/9/15,152.39,3.531M,3.75M
Th,10/8/15,152.28,4.794M,4.046M
We,10/7/15,150.09,2.99M,3.993M
Tu,10/6/15,148.78,3.018M,3.981M
Mo,10/5/15,149.04,5.132M,3.96M
,,,,
Fr,10/2/15,144.58,3.054M,3.833M
Th,10/1/15,143.59,3.881M,3.838M
We,9/30/15,144.97,3.946M,3.81M
Tu,9/29/15,142.47,4.764M,3.774M
Mo,9/28/15,142.52,4.317M,3.718M
,,,,
Fr,9/25/15,145.42,3.474M,3.711M
Th,9/24/15,144.41,3.28M,3.719M
We,9/23/15,143.66,2.674M,3.784M
Tu,9/22/15,144.43,3.564M,3.957M
Mo,9/21/15,146.48,3.825M,3.992M
,,,,
Fr,9/18/15,144.51,7.976M,4.009M
Th,9/17/15,148.14,4.003M,3.809M
We,9/16/15,148.41,2.799M,3.957M
Tu,9/15/15,147.53,2.717M,4.242M
Mo,9/14/15,145.65,3.227M,4.74M
,,,,
Fr,9/11/15,147.37,3.115M,5.016M
Th,9/10/15,146.2,3.462M,5.076M
We,9/9/15,145.05,3.408M,5.125M
Tu,9/8/15,147.23,3.933M,5.033M
,,,,
Fr,9/4/15,143.7,4.201M,4.92M
Th,9/3/15,146.78,3.604M,4.856M
We,9/2/15,145.05,4.252M,4.784M
Tu,9/1/15,142.68,5.272M,4.742M
Mo,8/31/15,147.89,4.093M,4.602M
,,,,
Fr,8/28/15,147.98,4.076M,4.637M
Th,8/27/15,148.54,4.977M,4.618M
We,8/26/15,146.7,6.222M,4.486M
Tu,8/25/15,140.96,7.073M,4.303M
Mo,8/24/15,143.47,10.19M,4.182M
,,,,
Fr,8/21/15,148.85,7.362M,3.811M
Th,8/20/15,152.66,4.012M,3.559M
We,8/19/15,153.94,4.206M,3.424M
Tu,8/18/15,156.01,2.018M,3.369M
Mo,8/17/15,156.31,2.25M,3.416M
,,,,
Fr,8/14/15,155.75,3.226M,3.513M
Th,8/13/15,155.07,2.533M,3.55M
We,8/12/15,156.16,3.625M,3.716M
Tu,8/11/15,155.51,3.167M,3.954M
Mo,8/10/15,156.75,4.613M,4.659M
,,,,
Fr,8/7/15,155.12,3.795M,4.844M
Th,8/6/15,156.32,3.005M,4.881M
We,8/5/15,157.9,3.473M,4.916M
Tu,8/4/15,157.6,5.261M,4.818M
Mo,8/3/15,158.71,4.616M,4.669M
,,,,
Fr,7/31/15,161.99,3.58M,4.643M
Th,7/30/15,160.96,1.995M,4.707M
We,7/29/15,161.09,3.378M,4.854M
Tu,7/28/15,160.05,2.721M,4.814M
Mo,7/27/15,159.07,3.706M,4.869M
,,,,
Fr,7/24/15,159.75,3.778M,4.827M
Th,7/23/15,161.73,5.034M,4.765M
We,7/22/15,160.35,7.182M,4.644M
Tu,7/21/15,163.07,13.752M,4.405M
Mo,7/20/15,173.22,7.378M,3.709M
,,,,
Fr,7/17/15,172.51,4.356M,3.814M
Th,7/16/15,171,3.53M,3.684M
We,7/15/15,168.53,1.998M,3.685M
Tu,7/14/15,168.61,3.025M,3.799M
Mo,7/13/15,169.38,4.229M,3.753M
,,,,
Fr,7/10/15,166.95,4.538M,3.943M
Th,7/9/15,163.85,4.2M,3.862M
We,7/8/15,163.16,2.776M,3.773M
Tu,7/7/15,165,3.55M,3.804M
Mo,7/6/15,164.73,3.08M,3.851M
,,,,
Th,7/2/15,165.09,2.853M,3.85M
We,7/1/15,164.49,3.215M,3.891M
Tu,6/30/15,162.66,3.597M,3.988M
Mo,6/29/15,162.97,3.315M,3.975M
,,,,
Fr,6/26/15,165.46,8.946M,4.005M
Th,6/25/15,166.08,2.409M,3.615M
We,6/24/15,166.97,3.548M,3.66M
Tu,6/23/15,168.62,3.702M,3.565M
Mo,6/22/15,167.73,2.336M,3.49M
,,,,
Fr,6/19/15,166.99,7.074M,3.533M
Th,6/18/15,168.25,3.331M,3.334M
We,6/17/15,167.17,2.863M,3.228M
Tu,6/16/15,166.84,3.25M,3.221M
Mo,6/15/15,166.26,4.246M,3.261M
,,,,
Fr,6/12/15,166.99,3.065M,3.168M
Th,6/11/15,168.78,3.464M,3.117M
We,6/10/15,168.92,4.681M,3.039M
Tu,6/9/15,165.68,3.396M,2.896M
Mo,6/8/15,165.34,3.759M,2.801M
,,,,
Fr,6/5/15,167.4,3.101M,2.744M
Th,6/4/15,168.38,3.079M,2.7M
We,6/3/15,169.92,2.131M,2.659M
Tu,6/2/15,169.65,2.572M,2.714M
Mo,6/1/15,170.18,2.985M,2.72M
,,,,
Fr,5/29/15,169.65,4.092M,2.727M
Th,5/28/15,171.71,1.731M,2.619M
We,5/27/15,172,2.764M,2.745M
Tu,5/26/15,170.13,3.854M,2.8M
,,,,
Fr,5/22/15,172.22,2.85M,2.812M
Th,5/21/15,173.34,2.296M,2.843M
We,5/20/15,173.76,2.301M,3.027M
Tu,5/19/15,173.48,2.523M,3.175M
Mo,5/18/15,173.06,1.971M,3.394M
,,,,
Fr,5/15/15,173.26,2.917M,3.474M
Th,5/14/15,174.05,2.439M,3.539M
We,5/13/15,172.28,2.458M,3.926M
Tu,5/12/15,170.55,2.962M,4.03M
Mo,5/11/15,171.12,2.661M,4.478M
,,,,
Fr,5/8/15,172.68,3.093M,4.941M
Th,5/7/15,170.99,2.473M,5.023M
We,5/6/15,170.05,3.613M,5.067M
Tu,5/5/15,173.08,3.594M,5.059M
Mo,5/4/15,173.97,4.028M,5.001M
,,,,
Fr,5/1/15,173.67,3.312M,4.991M
Th,4/30/15,171.29,5.063M,4.937M
We,4/29/15,174.4,4.518M,4.751M
Tu,4/28/15,173.92,5.817M,4.618M
Mo,4/27/15,170.73,3.169M,4.44M
,,,,
Fr,4/24/15,169.78,3.888M,4.46M
Th,4/23/15,170.24,8.236M,4.512M
We,4/22/15,165.36,4.025M,4.21M
Tu,4/21/15,164.26,9.684M,4.225M
Mo,4/20/15,166.16,9.609M,3.855M
,,,,
Fr,4/17/15,160.67,4.314M,3.447M
Th,4/16/15,163.13,3.137M,3.452M
We,4/15/15,164.13,3.499M,3.605M
Tu,4/14/15,162.3,2.719M,3.661M
Mo,4/13/15,162.38,3.869M,3.875M
,,,,
Fr,4/10/15,162.86,2.516M,4.218M
Th,4/9/15,162.34,2.263M,4.309M
We,4/8/15,161.85,2.524M,4.54M
Tu,4/7/15,162.07,3.148M,4.593M
Mo,4/6/15,162.04,3.466M,4.633M
,,,,
Th,4/2/15,160.45,4.672M,4.806M
We,4/1/15,159.18,3.701M,4.799M
Tu,3/31/15,160.5,4.255M,4.933M
Mo,3/30/15,162.67,4.138M,4.956M
,,,,
Fr,3/27/15,160.4,3.478M,5.027M
Th,3/26/15,160.59,4.396M,5.098M
We,3/25/15,159.2,5.429M,5.057M
Tu,3/24/15,163,4.346M,4.938M
Mo,3/23/15,164.63,5.93M,4.863M
,,,,
Fr,3/20/15,162.88,9.006M,4.863M
Th,3/19/15,159.81,3.879M,4.556M
We,3/18/15,159.81,5.739M,4.772M
Tu,3/17/15,156.96,3.312M,4.656M
Mo,3/16/15,157.08,3.75M,4.749M
,,,,
Fr,3/13/15,154.28,6.064M,4.68M
Th,3/12/15,157.98,4.567M,4.499M
We,3/11/15,156.8,5.71M,4.428M
Tu,3/10/15,157.81,4.601M,4.338M
Mo,3/9/15,160.77,5.194M,4.224M
,,,,
Fr,3/6/15,158.5,4.54M,4.125M
Th,3/5/15,161.18,3.792M,4.045M
We,3/4/15,159.42,3.634M,4.034M
Tu,3/3/15,161.03,3.234M,4.087M
Mo,3/2/15,160.48,5.918M,4.076M
,,,,
Fr,2/27/15,161.94,4.41M,3.898M
Th,2/26/15,160.87,7.111M,3.954M
We,2/25/15,162.81,4.005M,3.726M
Tu,2/24/15,164.83,4.702M,3.828M
Mo,2/23/15,162.91,2.714M,3.829M
,,,,
Fr,2/20/15,163.65,3.353M,4.085M
Th,2/19/15,163.89,3.504M,4.416M
We,2/18/15,162.19,4.358M,4.483M
Tu,2/17/15,160.96,2.895M,4.569M
,,,,
Fr,2/13/15,160.4,3.707M,4.902M
Th,2/12/15,158.52,3.333M,4.977M
We,2/11/15,158.2,3.627M,5.163M
Tu,2/10/15,158.56,4.441M,5.715M
Mo,2/9/15,155.75,3.058M,5.978M
,,,,
Fr,2/6/15,156.72,3.256M,6.158M
Th,2/5/15,157.91,5.254M,6.224M
We,2/4/15,156.96,3.678M,6.187M
Tu,2/3/15,158.47,5.539M,6.233M
Mo,2/2/15,154.66,4.712M,6.143M
,,,,
Fr,1/30/15,153.31,6.564M,6.128M
Th,1/29/15,155.48,8.321M,5.973M
We,1/28/15,151.55,4.496M,5.732M
Tu,1/27/15,153.67,5.66M,5.842M
Mo,1/26/15,156.36,7.888M,5.79M
,,,,
Fr,1/23/15,155.87,4.835M,5.633M
Th,1/22/15,155.39,6.12M,5.578M
We,1/21/15,152.09,11.897M,5.359M
Tu,1/20/15,156.95,8.393M,4.788M
,,,,
Fr,1/16/15,157.14,5.756M,4.356M
Th,1/15/15,154.57,4.252M,4.096M
We,1/14/15,155.8,4.69M,4.083M
Tu,1/13/15,156.81,4.378M,4.082M
Mo,1/12/15,156.44,4.188M,4.381M
,,,,
Fr,1/9/15,159.11,4.488M,4.589M
Th,1/8/15,158.42,4.241M,4.632M
We,1/7/15,155.05,4.702M,4.802M
Tu,1/6/15,156.07,6.147M,4.922M
Mo,1/5/15,159.51,4.88M,5.086M
,,,,
Fr,1/2/15,162.06,5.525M,5.027M
We,12/31/14,160.44,4.012M,4.93M
Tu,12/30/14,160.05,2.83M,4.921M
Mo,12/29/14,160.51,3.332M,4.922M
,,,,
Fr,12/26/14,162.34,1.912M,4.901M
We,12/24/14,161.82,1.87M,5.031M
Tu,12/23/14,162.24,4.044M,5.335M
Mo,12/22/14,161.44,4.683M,5.297M
,,,,
Fr,12/19/14,158.51,8.865M,5.262M
Th,12/18/14,157.68,7.302M,4.832M
We,12/17/14,151.93,5.139M,4.609M
Tu,12/16/14,151.41,6.783M,4.538M
Mo,12/15/14,153.06,6.5M,4.527M
,,,,
Fr,12/12/14,155.38,8.612M,4.365M
Th,12/11/14,161.07,3.99M,4.07M
We,12/10/14,160.51,4.082M,4.057M
Tu,12/9/14,162.99,3.866M,4.146M
Mo,12/8/14,161.86,2.851M,4.208M
,,,,
Fr,12/5/14,163.27,3.014M,4.35M
Th,12/4/14,164.05,3.863M,4.365M
We,12/3/14,164.52,6.435M,4.333M
Tu,12/2/14,162.67,3.466M,4.14M
Mo,12/1/14,161.54,4.168M,4.239M
,,,,
Fr,11/28/14,162.17,2.406M,4.194M
We,11/26/14,161.95,3.967M,4.305M
Tu,11/25/14,161.76,4.062M,4.314M
Mo,11/24/14,162.15,6.619M,4.327M
,,,,
Fr,11/21/14,160.92,4.077M,4.198M
Th,11/20/14,160.64,4.183M,4.314M
We,11/19/14,161.43,3.803M,4.295M
Tu,11/18/14,161.89,5.412M,4.357M
Mo,11/17/14,164.16,4.799M,4.523M
,,,,
Fr,11/14/14,164.16,4.978M,4.536M
Th,11/13/14,162.79,3.24M,4.647M
We,11/12/14,161.92,3.378M,4.938M
Tu,11/11/14,163.3,3.536M,5.452M
Mo,11/10/14,163.49,4.958M,6.614M
,,,,
Fr,11/7/14,162.07,3.495M,7.844M
Th,11/6/14,161.46,4.068M,7.901M
We,11/5/14,161.82,4.105M,8.002M
Tu,11/4/14,162.65,4.247M,8.188M
Mo,11/3/14,164.36,4.69M,8.167M
,,,,
Fr,10/31/14,164.4,5.818M,8.094M
Th,10/30/14,164.35,3.896M,8.046M
We,10/29/14,163.46,4.742M,7.961M
Tu,10/28/14,163.6,7.897M,7.844M
Mo,10/27/14,161.87,4.989M,7.517M
,,,,
Fr,10/24/14,162.08,6.652M,7.324M
Th,10/23/14,162.18,7.6M,7.086M
We,10/22/14,161.79,11.091M,6.731M
Tu,10/21/14,163.23,20.954M,6.24M
Mo,10/20/14,169.1,23.417M,5.039M
,,,,
Fr,10/17/14,182.05,4.354M,3.634M
Th,10/16/14,179.84,5.579M,3.51M
We,10/15/14,181.75,6.898M,3.415M
Tu,10/14/14,183.8,3.925M,3.161M
Mo,10/13/14,183.52,3.6M,3.119M
,,,,
Fr,10/10/14,185.93,5.09M,3.1M
Th,10/9/14,186.42,2.626M,3.351M
We,10/8/14,189.36,2.985M,3.374M
Tu,10/7/14,185.71,2.994M,3.389M
Mo,10/6/14,189.04,2.1M,3.36M
,,,,
Fr,10/3/14,188.67,3.072M,3.384M
Th,10/2/14,186.91,2.284M,3.373M
We,10/1/14,187.17,3.723M,3.374M
Tu,9/30/14,189.83,2.933M,3.31M
Mo,9/29/14,189.64,2.345M,3.275M
,,,,
Fr,9/26/14,190.06,2.494M,3.287M
Th,9/25/14,189.01,4.159M,3.271M
We,9/24/14,192.31,3.083M,3.185M
Tu,9/23/14,191.62,3.302M,3.101M
Mo,9/22/14,193.11,3.318M,3.06M
,,,,
Fr,9/19/14,194,8.855M,3.033M
Th,9/18/14,193.75,2.963M,2.543M
We,9/17/14,192.8,3.214M,2.491M
Tu,9/16/14,192.96,2.562M,2.489M
Mo,9/15/14,191.81,2.458M,2.433M
,,,,
Fr,9/12/14,191.28,2.901M,2.398M
Th,9/11/14,191.72,2.299M,2.372M
We,9/10/14,191.54,2.765M,2.363M
Tu,9/9/14,189.99,2.404M,2.315M
Mo,9/8/14,190.14,2.526M,2.316M
,,,,
Fr,9/5/14,191.2,2.261M,2.336M
Th,9/4/14,190.68,2.869M,2.313M
We,9/3/14,191.95,1.824M,2.242M
Tu,9/2/14,191.56,2.68M,2.244M
,,,,
Fr,8/29/14,192.3,2.911M,2.234M
Th,8/28/14,192,1.504M,2.225M
We,8/27/14,192.25,2.19M,2.306M
Tu,8/26/14,192.99,3.175M,2.416M
Mo,8/25/14,191.16,1.726M,2.425M
,,,,
Fr,8/22/14,190.41,1.94M,2.452M
Th,8/21/14,191.23,2.498M,2.668M
We,8/20/14,190.1,2.178M,2.782M
Tu,8/19/14,190.07,2.04M,2.9M
Mo,8/18/14,189.36,2.42M,2.981M
,,,,
Fr,8/15/14,187.38,2.816M,3.036M
Th,8/14/14,187.88,1.93M,3.073M
We,8/13/14,187.95,1.797M,3.186M
Tu,8/12/14,187.34,1.859M,3.305M
Mo,8/11/14,187.47,2.527M,3.504M
,,,,
Fr,8/8/14,186.63,2.782M,3.613M
Th,8/7/14,184.3,2.709M,3.972M
We,8/6/14,185.97,3.847M,4.383M
Tu,8/5/14,187.1,3.308M,4.648M
Mo,8/4/14,189.64,2.126M,4.752M
,,,,
Fr,8/1/14,189.15,5.181M,4.91M
Th,7/31/14,191.67,4.208M,4.725M
We,7/30/14,194,3.946M,4.657M
Tu,7/29/14,194.57,3.264M,4.614M
Mo,7/28/14,195.78,3.242M,4.606M
,,,,
Fr,7/25/14,194.4,3.376M,4.587M
Th,7/24/14,195.24,3.613M,4.523M
We,7/23/14,193.63,3.584M,4.622M
Tu,7/22/14,194.09,4.853M,4.826M
Mo,7/21/14,190.85,4.155M,4.784M
,,,,
Fr,7/18/14,192.5,8.169M,4.812M
Th,7/17/14,192.49,8.872M,4.485M
We,7/16/14,192.36,7.816M,4.078M
Tu,7/15/14,188.49,4.873M,3.815M
Mo,7/14/14,189.86,4.502M,3.706M
,,,,
Fr,7/11/14,188,2.404M,4.118M
Th,7/10/14,187.7,3.178M,4.194M
We,7/9/14,188.42,3.31M,4.245M
Tu,7/8/14,187.22,3.135M,4.188M
Mo,7/7/14,188.04,2.959M,4.216M
,,,,
Th,7/3/14,188.53,2.422M,4.204M
We,7/2/14,188.39,5.097M,4.338M
Tu,7/1/14,186.35,6.644M,4.269M
Mo,6/30/14,181.27,4.229M,4.103M
,,,,
Fr,6/27/14,181.71,4.576M,4.003M
Th,6/26/14,180.37,3.258M,3.918M
We,6/25/14,180.72,2.763M,3.892M
Tu,6/24/14,180.88,3.875M,3.866M
Mo,6/23/14,182.14,3.232M,3.775M
,,,,
Fr,6/20/14,181.55,10.687M,3.774M
Th,6/19/14,182.82,3.551M,3.369M
We,6/18/14,183.6,3.936M,3.316M
Tu,6/17/14,182.26,2.461M,3.302M
Mo,6/16/14,182.35,3.556M,3.458M
,,,,
Fr,6/13/14,182.56,2.779M,3.392M
Th,6/12/14,181.22,4.425M,3.354M
We,6/11/14,182.25,4.065M,3.258M
Tu,6/10/14,184.29,4.157M,3.19M
Mo,6/9/14,186.22,2.728M,3.131M
,,,,
Fr,6/6/14,186.37,3.297M,3.212M
Th,6/5/14,185.98,2.862M,3.272M
We,6/4/14,184.51,2.377M,3.432M
Tu,6/3/14,184.37,2.517M,3.422M
Mo,6/2/14,185.69,3.204M,3.506M
,,,,
Fr,5/30/14,184.36,4.62M,3.443M
Th,5/29/14,183.76,2.76M,3.297M
We,5/28/14,183.08,3.724M,3.368M
Tu,5/27/14,184.78,4.795M,3.332M
,,,,
Fr,5/23/14,185.94,2.563M,3.161M
Th,5/22/14,185.68,2.218M,3.193M
We,5/21/14,186.39,2.988M,3.291M
Tu,5/20/14,184.89,3.033M,3.372M
Mo,5/19/14,187,3.271M,3.478M
,,,,
Fr,5/16/14,187.06,3.95M,3.636M
Th,5/15/14,186.46,4.203M,3.631M
We,5/14/14,188.72,5.256M,3.645M
Tu,5/13/14,192.19,2.227M,3.61M
Mo,5/12/14,192.57,3.779M,3.72M
,,,,
Fr,5/9/14,190.08,2.262M,3.83M
Th,5/8/14,188.91,2.432M,4.43M
We,5/7/14,189.3,3.821M,4.836M
Tu,5/6/14,190.03,3.189M,4.938M
Mo,5/5/14,191.26,2.222M,5.088M
,,,,
Fr,5/2/14,191.44,3.053M,5.262M
Th,5/1/14,193.53,3.676M,5.62M
We,4/30/14,196.47,4.211M,5.741M
Tu,4/29/14,195.11,4.626M,5.802M
Mo,4/28/14,193.14,5.638M,5.943M
,,,,
Fr,4/25/14,189.63,3.871M,5.973M
Th,4/24/14,190.22,4.407M,5.988M
We,4/23/14,191.73,4.737M,6.022M
Tu,4/22/14,192.15,3.879M,6.066M
Mo,4/21/14,192.27,5.425M,6.377M
,,,,
Th,4/17/14,190.01,11.255M,6.361M
We,4/16/14,196.4,8.527M,6.062M
Tu,4/15/14,197.02,5.353M,5.951M
Mo,4/14/14,197.77,5.434M,6.321M
,,,,
Fr,4/11/14,195.19,4.835M,6.341M
Th,4/10/14,195.68,8.426M,6.855M
We,4/9/14,196.64,5.485M,6.631M
Tu,4/8/14,193.29,5.125M,6.553M
Mo,4/7/14,194.52,6.747M,6.476M
,,,,
Fr,4/4/14,191.77,6.091M,6.355M
Th,4/3/14,192.69,4.091M,6.315M
We,4/2/14,193.55,4.924M,6.37M
Tu,4/1/14,194.5,5.395M,6.364M
Mo,3/31/14,192.49,8.538M,6.286M
,,,,
Fr,3/28/14,190.45,5.194M,6.023M
Th,3/27/14,189.83,6.768M,5.951M
We,3/26/14,192.62,6.852M,5.755M
Tu,3/25/14,195.04,10.913M,5.53M
Mo,3/24/14,188.25,5.738M,5.119M
,,,,
Fr,3/21/14,186.67,12.535M,4.999M
Th,3/20/14,187.9,5.063M,4.475M
We,3/19/14,184.71,4.324M,4.393M
Tu,3/18/14,186.81,3.961M,4.354M
Mo,3/17/14,185.81,4.939M,4.35M
,,,,
Fr,3/14/14,182.21,5.49M,4.327M
Th,3/13/14,183.9,4.913M,4.341M
We,3/12/14,186.22,4.833M,4.345M
Tu,3/11/14,186.76,4.23M,4.334M
Mo,3/10/14,186.39,4.594M,4.348M
,,,,
Fr,3/7/14,187.68,4.118M,4.352M
Th,3/6/14,187.64,3.818M,4.377M
We,3/5/14,187.14,3.487M,4.388M
Tu,3/4/14,186.44,4.734M,4.466M
Mo,3/3/14,184.26,3.953M,4.386M
,,,,
Fr,2/28/14,185.17,4.668M,4.438M
Th,2/27/14,185.27,3.828M,4.413M
We,2/26/14,184.06,3.741M,4.472M
Tu,2/25/14,183.23,3.902M,4.513M
Mo,2/24/14,183.45,4.595M,4.732M
,,,,
Fr,2/21/14,182.79,5.699M,4.772M
Th,2/20/14,184.26,4.968M,4.715M
We,2/19/14,182.95,4.672M,4.715M
Tu,2/18/14,183.19,4.435M,4.76M
,,,,
Fr,2/14/14,183.69,4.666M,4.811M
Th,2/13/14,181.84,4.483M,4.963M
We,2/12/14,180.24,3.984M,5.129M
Tu,2/11/14,179.7,4.654M,5.783M
Mo,2/10/14,177.14,3.544M,6.215M
,,,,
Fr,2/7/14,177.25,4.726M,6.49M
Th,2/6/14,174.67,4.292M,6.493M
We,2/5/14,174.24,4.714M,6.529M
Tu,2/4/14,172.84,4.351M,6.522M
Mo,2/3/14,172.9,7.188M,6.618M
,,,,
Fr,1/31/14,176.68,5.195M,6.407M
Th,1/30/14,177.36,4.854M,6.349M
We,1/29/14,176.4,4.971M,6.332M
Tu,1/28/14,176.85,5.337M,6.397M
Mo,1/27/14,177.9,5.209M,6.312M
,,,,
Fr,1/24/14,179.64,6.939M,6.236M
Th,1/23/14,182.73,6.974M,6.076M
We,1/22/14,182.25,13.801M,5.853M
Tu,1/21/14,188.43,11.121M,5.134M
,,,,
Fr,1/17/14,190.09,7.671M,4.618M
Th,1/16/14,188.76,4.775M,4.328M
We,1/15/14,187.74,4.829M,4.117M
Tu,1/14/14,185.92,4.62M,4.068M
Mo,1/13/14,184.16,5.789M,4.27M
,,,,
Fr,1/10/14,187.26,4.023M,4.279M
Th,1/9/14,187.38,4.322M,4.391M
We,1/8/14,187.97,4.604M,4.468M
Tu,1/7/14,189.71,5.934M,4.663M
Mo,1/6/14,186,4.068M,4.546M
,,,,
Fr,1/3/14,186.64,4.064M,4.653M
Th,1/2/14,185.53,4.547M,4.655M
Tu,12/31/13,187.57,3.62M,4.627M
Mo,12/30/13,186.41,3.019M,4.638M
,,,,
Fr,12/27/13,185.08,3.382M,4.753M
Th,12/26/13,185.35,3.326M,4.82M
Tu,12/24/13,183.22,1.614M,4.95M
Mo,12/23/13,182.23,4.083M,5.233M
,,,,
Fr,12/20/13,180.02,7.656M,5.265M
Th,12/19/13,180.22,5.93M,4.946M
We,12/18/13,178.7,5.698M,4.857M
Tu,12/17/13,175.76,5.476M,4.861M
Mo,12/16/13,177.85,7.521M,4.973M
,,,,
Fr,12/13/13,172.8,4.185M,4.979M
Th,12/12/13,173.37,5.672M,4.997M
We,12/11/13,175.2,4.09M,4.862M
Tu,12/10/13,177.12,4.128M,4.895M
Mo,12/9/13,177.46,3.797M,4.976M
,,,,
Fr,12/6/13,177.67,4.741M,5.068M
Th,12/5/13,176.08,4.385M,5.174M
We,12/4/13,175.74,5.267M,5.195M
Tu,12/3/13,176.08,5.864M,5.128M
Mo,12/2/13,177.48,4.562M,5.085M
,,,,
Fr,11/29/13,179.68,2.871M,5.199M
We,11/27/13,178.97,4.596M,5.356M
Tu,11/26/13,177.31,5.756M,5.354M
Mo,11/25/13,178.94,7.161M,5.377M
,,,,
Fr,11/22/13,181.3,7.611M,5.132M
Th,11/21/13,184.13,4.459M,4.867M
We,11/20/13,185.19,3.646M,4.858M
Tu,11/19/13,185.25,4.577M,4.967M
Mo,11/18/13,184.47,5.345M,5.255M
,,,,
Fr,11/15/13,183.19,5.18M,5.147M
Th,11/14/13,182.21,6.323M,5.124M
We,11/13/13,183.55,4.711M,5.072M
Tu,11/12/13,183.07,4.259M,5.119M
Mo,11/11/13,182.88,5.222M,5.3M
,,,,
Fr,11/8/13,179.99,6.275M,5.425M
Th,11/7/13,180,5.221M,5.711M
We,11/6/13,179.19,4.561M,6.854M
Tu,11/5/13,177.85,6.103M,6.998M
Mo,11/4/13,180.27,3.484M,6.815M
,,,,
Fr,11/1/13,179.23,3.645M,6.76M
Th,10/31/13,179.21,4.318M,6.733M
We,10/30/13,180.15,5.276M,6.689M
Tu,10/29/13,182.12,8.909M,6.632M
Mo,10/28/13,177.35,3.713M,6.41M
,,,,
Fr,10/25/13,176.85,4.844M,6.427M
Th,10/24/13,177.8,5.535M,6.295M
We,10/23/13,175.77,5.416M,6.14M
Tu,10/22/13,174.97,6.981M,6.021M
Mo,10/21/13,172.86,7.099M,5.734M
,,,,
Fr,10/18/13,173.78,10.552M,5.526M
Th,10/17/13,174.83,22.369M,5.083M
We,10/16/13,186.73,6.718M,3.731M
Tu,10/15/13,184.66,3.367M,3.46M
Mo,10/14/13,186.97,2.663M,3.442M
,,,,
Fr,10/11/13,186.16,3.233M,3.487M
Th,10/10/13,184.77,3.66M,3.84M
We,10/9/13,181.32,4.424M,3.808M
Tu,10/8/13,178.72,5.58M,3.769M
Mo,10/7/13,182.01,3.968M,3.593M
,,,,
Fr,10/4/13,184.1,2.864M,3.589M
Th,10/3/13,183.86,3.212M,3.645M
We,10/2/13,184.96,3.618M,3.654M
Tu,10/1/13,186.38,2.682M,3.744M
Mo,9/30/13,185.18,3.978M,3.775M
,,,,
Fr,9/27/13,186.92,3.908M,3.711M
Th,9/26/13,190.22,2.094M,3.644M
We,9/25/13,189.47,2.655M,3.696M
Tu,9/24/13,189.97,3.085M,3.692M
Mo,9/23/13,190.99,3.341M,3.719M
,,,,
Fr,9/20/13,190.02,8.531M,3.679M
Th,9/19/13,193.39,3.178M,3.309M
We,9/18/13,194.42,3.842M,3.362M
Tu,9/17/13,192.16,2.932M,3.319M
Mo,9/16/13,193.15,3.907M,3.268M
,,,,
Fr,9/13/13,192.17,3.71M,3.161M
Th,9/12/13,190.73,3.355M,3.07M
We,9/11/13,190.7,4.963M,3.083M
Tu,9/10/13,186.6,3.15M,2.961M
Mo,9/9/13,184.98,3.017M,2.967M
,,,,
